date,Close,Volume,Open,High,Low,SMA_5,SMA_20,SMA_50,SMA_200,EMA_5,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,Stoch_k,Stoch_d,OBV,Volume_SMA_20,Price_Volume_Ratio,ATR_14,ROC_10,MOM_10,positive_score,negative_score,neutral_score,sentiment_score,sentiment,Sentiment_SMA_5,Sentiment_SMA_10,Sentiment_Momentum,Sentiment_Volatility,Sentiment_ZScore
2015-08-12,28.81,406373600,28.1325,28.855,27.4075,28.955000000000002,30.45275,31.181024,,28.96997391599774,29.993616425490558,30.839233523760296,37.84085643822967,-0.7501655273552323,-0.5955060346063012,-0.1546594927489311,33.26191442203018,30.45275,27.643585577969823,31.643276357629684,28.137992180728304,-3671720160.0,249323520.0,7.08953534383139e-08,0.8215179719204337,-6.301325311000895,-1.9375,,,,0.459063857793808,,0.459063857793808,0.5966056317090989,0.0,0.2215409695337423,0.2205706549803247
2015-08-13,28.7875,193630560,29.01,29.1,28.635,28.956,30.285749999999997,31.106174,,28.909149277331828,29.878748194491457,30.75877338557362,37.701755931743996,-0.7518783272537384,-0.6267804931357887,-0.12509783411794972,33.07385020444032,30.285749999999997,27.497649795559678,27.58380066608558,28.246053540518034,-3865350720.0,251807522.0,1.4867229635652555e-07,0.7960417673633728,-5.900138922938628,-1.8049999999999997,0.0,0.0,0.5858452916145325,0.0,neutral,0.3672510862350464,0.503415122628212,-100.0,0.25785255332896945,-0.7548620579413493
2015-08-14,28.99,171505480,28.58,29.0775,28.5025,28.977999999999998,30.115,31.039174,,28.93609951822122,29.794105509301797,30.689409723394263,39.8449764016509,-0.728498004356517,-0.6471239953799344,-0.08137400897658265,32.778537121948965,30.115,27.451462878051036,39.26876150832774,32.83194617734767,-3693845240.0,251188702.0,1.6903249971954248e-07,0.7802469470612223,-4.402308326463317,-1.3350000000000009,0.8312915563583374,0.0,0.0,0.8312915563583374,positive,0.4416966259479523,0.49550906717777254,81.08407844464165,0.24487448930212083,0.8720452168568769
2015-08-17,29.29,163309040,29.01,29.4125,28.875,28.85,29.928625,30.981724,,29.054066345480813,29.746095460796866,30.634530910712137,42.97492918800334,-0.6779464920654554,-0.6532884947170386,-0.024657997348416782,32.25385857697677,29.928625,27.60339142302323,45.757675817262744,37.53674599722536,-3530536200.0,248313170.0,1.7935320665653292e-07,0.762901636016703,-1.0807159743329966,-0.3200000000000003,,,,0.8312915563583374,,0.5161421656608581,0.48760301172733306,81.08407844464165,0.23086833949182456,0.8418844265806673
2015-08-18,29.125,138102520,29.1075,29.36,29.0025,29.0005,29.7505,30.925224,,29.07771089698721,29.686943512149547,30.575333620095975,41.690097702247975,-0.6437771135802635,-0.6513862184896836,0.007609104909420128,31.72196683969074,29.7505,27.779033160309258,50.471120015759205,45.165852447116556,-3668638720.0,240616940.0,2.1089405175227795e-07,0.7339346944849148,1.6224703419399855,0.46499999999999986,,,,0.8312915563583374,,0.590587705373764,0.524825781583786,81.08407844464165,0.2545483359606193,0.7642840569879895
2015-08-19,28.7525,192317320,29.025,29.13,28.67,28.988999999999997,29.622875,30.863174,,28.96930726465814,29.597948891944828,30.503849948719665,38.865101771694746,-0.6393848413929426,-0.6489859430703354,0.00960110167739281,31.5036821904106,29.622875,27.7420678095894,49.47693580000536,48.56857721100911,-3860956040.0,227175126.0,1.4950551515588924e-07,0.7143618559142332,-0.3379549393414216,-0.09750000000000014,,,,0.8312915563583374,,0.6650332450866699,0.5620485514402389,81.08407844464165,0.2705744901732496,0.6882390196837352
2015-08-20,28.1625,272707760,28.52,28.5875,27.9075,28.863999999999997,29.466500000000003,30.782023999999996,,28.700371509772097,29.461239473664367,30.412032303671836,34.83836619808684,-0.6757226926263193,-0.6543332929815322,-0.021389399644787144,31.2859232602669,29.466500000000003,27.647076739733105,39.15981951412863,46.369291776631066,-4133663800.0,230643924.0,1.0326988861629753e-07,0.7236958419184673,-2.15408668461738,-0.6199999999999974,0.0,0.8581250011920929,0.0,-0.8581250011920929,negative,0.49340824484825135,0.43032966554164886,-inf,0.5261689014882174,-3.1731194472230015
2015-08-21,26.44,508986400,27.6075,27.975,26.4112,28.353999999999996,29.23225,30.667873999999998,,27.946914339848067,29.173502380934426,30.25626633097882,26.27822049592082,-0.8338993829929144,-0.6902465109838087,-0.1436528720091057,31.32333219589768,29.23225,27.14116780410232,21.828906612176095,36.82188730877003,-4642650200.0,247675180.0,5.19463781350543e-08,0.797115786736544,-8.44875346260387,-2.4399999999999977,0.8104488253593445,0.0,0.0,0.8104488253593445,positive,0.48923969864845274,0.46546816229820254,-2.50727086538678,0.5398560711845005,0.48460611856897406
2015-08-24,25.78,647530000,23.7175,27.2,23.0,27.651999999999997,28.986625000000004,30.547623999999995,,27.224609559898713,28.85031167798829,30.080726474862008,23.859154004243486,-1.0009734351833437,-0.7523918958237158,-0.2485815393596279,31.454101076378514,28.986625000000004,26.519148923621493,21.290005282171805,27.42624380282551,-5290180200.0,271177364.0,3.981282720491715e-08,1.0402393595140422,-13.865686602071497,-4.149999999999999,0.0,0.0,0.7379733324050903,0.0,neutral,0.3229813873767853,0.4195617765188217,-100.0,0.5596176105954164,-1.2539900876142707
2015-08-25,25.935,410926800,27.7775,27.7775,25.875,27.014,28.741125,30.431724,,26.794739706599145,28.57266294675131,29.91814896604389,25.5915476064163,-1.1081001320825905,-0.8235335430754908,-0.28456658900709975,31.390488826940405,28.741125,26.091761173059595,27.491693932659484,23.536868609002465,-4879253400.0,285009628.0,6.31134304211845e-08,1.1086309004996433,-8.59106529209622,-2.4375,0.0,0.0,0.7221366763114929,0.0,neutral,0.1567230761051178,0.37365539073944093,-100.0,0.5746442897938426,-1.1302457248870863
2015-08-26,27.4225,386127560,26.7712,27.4725,26.2625,26.748,28.574875,30.342174,,27.003993137732767,28.463123618489284,29.820280379140208,39.75739545548752,-1.060742414472795,-0.8709753173549517,-0.18976709711784334,31.11479993737518,28.574875,26.034950062624816,48.29105632964154,32.35758518149094,-4493125840.0,296933598.0,7.101927663490272e-08,1.139270972624173,-4.816036098576881,-1.3874999999999993,,,,0.0,,-0.009535235166549683,0.3277490049600601,-100.0,0.585300902704929,-1.0219159557329545
2015-08-27,28.23,335300880,28.0575,28.31,27.505,26.7615,28.45675,30.270274,,27.412662091821847,28.440921369109354,29.757916442703337,45.7908136649264,-0.9471346025053151,-0.8862071743850244,-0.06092742812029073,30.824244508969418,28.45675,26.08925549103058,59.96189115160177,45.24821380463427,-4157824960.0,307018452.0,8.419303880144902e-08,1.1212837530211617,-1.936604429005648,-0.557500000000001,,,,0.0,,0.1620897650718689,0.3277490049600601,-100.0,0.585300902704929,-0.9249135958134237
2015-08-28,28.3225,212303840,28.0425,28.3275,27.885,27.137999999999998,28.356625,30.197324,,27.7159413945479,28.429643143479893,29.70162560181301,46.45239557447373,-0.8399531589125004,-0.8769563712905196,0.03700321237801918,30.56353759172183,28.356625,26.149712408278173,73.08791391446962,60.44695379857098,-3945521120.0,309067066.0,1.334055003432816e-07,1.0727902402166636,-2.3025181096929868,-0.6674999999999969,0.0,0.765997588634491,0.0,-0.765997588634491,negative,-0.1531995177268982,0.16802009046077732,-194.51523213632345,0.6472838608819891,-2.173510764176579
2015-08-31,28.19,224446360,28.0075,28.6325,28.0,27.619999999999997,28.285625000000003,30.128124000000003,,27.873960929698605,28.406819986958002,29.642346166447794,45.594019814125595,-0.7569767782182737,-0.8529604526760706,0.09598367445779687,30.416742591194907,28.285625000000003,26.1545074088051,78.99942366419226,70.68307624342123,-4169967480.0,306361404.0,1.255979379661136e-07,1.041335541274001,-3.7555479685899553,-1.0999999999999979,0.0,0.923533260822296,0.0,-0.923533260822296,negative,-0.3379061698913574,-0.007462391257286061,-inf,0.6843006353893777,-2.084669694568327
2015-09-01,26.93,306248680,27.5375,27.97,26.84,27.819,28.199125,30.028674000000002,,27.55930728646574,28.266170464390573,29.53597965011651,38.338847479552975,-0.7838530978656095,-0.8391389817139784,0.055285883848368855,30.401679355175002,28.199125,25.996570644824995,74.51461392637863,75.5339838350135,-4476216160.0,296953458.0,8.793507289566113e-08,1.0633865152636774,-7.53648068669528,-2.1950000000000003,0.8404189348220825,0.0,0.0,0.8404189348220825,positive,-0.1698223829269409,-0.006549653410911549,inf,0.6855486419178202,1.015551692200777
2015-09-02,28.085,246725000,27.5575,28.085,27.2828,27.9515,28.160875000000004,29.955223999999998,,27.73453819097716,28.248916134448613,29.479078487366845,46.70994064922597,-0.7038404924854227,-0.8120792838682673,0.10823879138284465,30.3433668527913,28.160875000000004,25.97838314720871,73.8401559454191,75.78473117866334,-4229491160.0,289449228.0,1.1383118857027055e-07,1.0699313036976859,-2.321537257629773,-0.6675000000000004,,,,0.8404189348220825,,-0.001738595962524392,-0.005636915564537037,inf,0.6867930328450356,0.9600802449028588
2015-09-03,27.5925,212570360,28.1225,28.195,27.51,27.824,28.101375,29.866524,,27.687192127318113,28.186400312120174,29.40509501727403,43.96884298705403,-0.6724193288116531,-0.7841472928569445,0.1117279640452914,30.277710495161624,28.101375,25.925039504838377,70.73424301494477,73.0296709622475,-4442061520.0,289511968.0,1.2980407992911148e-07,1.0424324335254478,-2.0239680426098543,-0.5700000000000003,0.0,0.941786527633667,0.0,-0.941786527633667,negative,-0.19009590148925778,-0.014003068208694448,-inf,0.6987371358084314,-1.7864346059509233
2015-09-04,27.3175,199617840,27.2425,27.6125,27.1275,27.623,28.02325,29.775374000000003,,27.563961418212077,28.103647901442063,29.32322854600838,42.47015848000578,-0.6620760315879117,-0.759733040603138,0.09765700901522623,30.194347130485045,28.02325,25.852152869514956,72.93379982100605,72.5027329271233,-4641679360.0,291770836.0,1.3684899105210235e-07,1.00261075219285,3.318835098335846,0.8774999999999977,,,,-0.941786527633667,,-0.225253689289093,-0.1892266035079956,22.949019893462975,0.688648484284554,-1.5660911519198302
2015-09-08,28.0775,218029200,27.9125,28.14,27.58,27.6005,27.930625,29.703174000000004,,27.735140945474722,28.101157625114247,29.274376446164915,47.76875821217365,-0.585800502064032,-0.7249465328953169,0.13914603083128485,29.918788647062385,27.930625,25.942461352937613,74.11116547549027,72.59306943714704,-4423650160.0,291702094.0,1.287786223129746e-07,0.9897441746518034,8.911947245927072,2.2974999999999994,,,,-0.941786527633667,,-0.2289043426513672,-0.2834052562713623,1.9764601434190479,0.7234158293761894,-1.3920488862867397
2015-09-09,27.5375,339031120,28.44,28.505,27.4425,27.722,27.888875000000002,29.631273999999998,,27.669260630316483,28.047475946531936,29.206263644354525,44.6239051387084,-0.5624416056898944,-0.6924455474542324,0.13000394176433794,29.873234137731984,27.888875000000002,25.90451586226802,77.09160567694573,74.71219032448069,-4762681280.0,289289516.0,8.122410709671726e-08,0.9949415908921884,6.178908810487769,1.6025000000000027,0.7673455476760864,0.5923764705657959,0.937028467655182,0.34193203449249265,positive,-0.32860172271728516,-0.24921205282211303,-59.31409677664152,0.746027300367664,0.38709055481280824
2015-09-10,28.1425,251203080,27.5675,28.3206,27.475,27.7335,27.8555,29.566999999999997,,27.827007086877657,28.05652585638604,29.164547423007292,48.69892015561815,-0.48946877684189616,-0.6518501933317651,0.16238141648986892,29.798795268352293,27.8555,25.912204731647705,84.89669504765202,78.699822066696,-4511478200.0,281530990.0,1.1203087159600113e-07,0.984273244977363,2.6255811833348486,0.7199999999999989,0.0,0.723655124505361,0.7054348737001419,-0.31013791050229755,neutral,-0.5587130917821612,-0.2802258438723428,-136.90277522935085,0.7409451439099752,-0.4632144437822576
2015-09-11,28.5525,199175000,27.9475,28.5525,27.94,27.9255,27.84375,29.505049999999997,,28.068838057918438,28.10376148911118,29.140545563281517,51.31365254806827,-0.39401178812233084,-0.6002825122898783,0.20627072416754744,29.767101566926964,27.84375,25.920398433073036,90.14647137150463,84.04492403203413,-4312303200.0,281808212.0,1.433538345675913e-07,0.9577154949025856,1.1424017003188027,0.322499999999998,,,,-0.31013791050229755,,-0.4323833683558873,-0.3112396349225725,-67.06919228484293,0.7343740352131347,-0.4393470355287366
2015-09-14,28.8275,233118280,29.145,29.2225,28.715,28.2275,27.835625000000004,29.4494,,28.32172537194563,28.172688966338686,29.128269266682242,53.042433017591634,-0.2927960643321086,-0.5387852226983244,0.24598915836621582,29.740826350907675,27.835625000000004,25.930423649092333,92.69343638404952,89.24553426773541,-4079184920.0,284888852.0,1.236604010633572e-07,0.9371625784373059,1.7830346897343066,0.504999999999999,0.0,0.9478617906570435,0.0,-0.9478617906570435,negative,-0.4335984209605626,-0.32942605512482775,0.6450785655897172,0.7489935859588166,-1.1919054041639752
2015-09-15,29.07,172873400,28.9825,29.1325,28.605,28.426,27.824624999999997,29.4008,,28.571150247963757,28.258147160020716,29.125984197400587,54.574221381001436,-0.19081455920492374,-0.4691910899996443,0.2783765307947206,29.698392111329582,27.824624999999997,25.950857888670413,93.87593129573885,92.23861301709768,-3906311520.0,285367070.0,1.68157738553184e-07,0.9078985730428533,3.121674352607304,0.879999999999999,0.0,0.7964915037155151,0.0,-0.7964915037155151,negative,-0.40453941617693223,-0.31672187941414964,-15.427596345343797,0.7388049905735699,-0.8922537870500667
2015-09-16,29.1025,148322880,29.0625,29.135,28.86,28.738999999999997,27.823499999999996,29.354400000000002,,28.74826683197584,28.33856171620922,29.125063248482917,54.78709014544232,-0.1061474020915476,-0.396582352418025,0.29043495032647737,29.694167260631993,27.823499999999996,25.952832739368,92.6704654033847,93.0799443610577,-3757988640.0,285878088.0,1.9621045653913948e-07,0.8626880996978706,8.067211288525806,2.1724999999999994,0.457234650850296,0.0,0.0,0.457234650850296,positive,-0.38147889290537157,-0.35504030781132834,33.720916652029835,0.6796932440518137,0.9273000195359967
2015-09-17,28.48,254849360,28.915,29.1225,28.4288,28.8065,27.809874999999998,29.311149999999998,,28.65884455465056,28.3520320289512,29.099766650503195,49.95810171007749,-0.08826119749170758,-0.3349181214327615,0.24665692394105393,29.65710094381424,27.809874999999998,25.962649056185757,86.2155013092841,90.92063266946921,-4012838000.0,289004690.0,1.1175229162827798e-07,0.8506166701382458,1.4064447213815188,0.3949999999999996,0.0,0.0,0.7917820811271667,0.0,neutral,-0.31945131080491207,-0.4390822012935366,-100.0,0.5561920706274319,0.3433518065074662
2015-09-18,28.3625,295964000,28.0525,28.575,27.9675,28.7685,27.819875000000003,29.278049999999997,,28.560063036433707,28.353028978574894,29.070854232836403,49.07876590244424,-0.08261518309021554,-0.2844575337642523,0.20184235067403677,29.676768558473515,27.819875000000003,25.96298144152649,75.90066456803079,84.92887709356653,-4308802000.0,290167502.0,9.583091186765958e-08,0.8332500568416074,2.7906133913201034,0.7699999999999996,0.0,0.0,0.9630508422851562,0.0,neutral,-0.2574237287044525,-0.34490354853016986,-100.0,0.5411440482151307,0.28416885575777934
2015-09-21,28.8025,186376880,28.4175,28.8425,28.415,28.7635,27.938,29.2377,,28.64087535762247,28.39583574252014,29.060330537431053,52.453698210884916,-0.042150468865798985,-0.23599612078456164,0.19384565191876266,29.72812262149843,27.938,26.14787737850157,71.70339279468345,77.9398528906661,-4122425120.0,274037026.0,1.545390179296917e-07,0.8080163760595428,5.436075775601719,1.4849999999999994,0.8078806598981222,0.0,0.0,0.8078806598981222,positive,0.09372476140658062,-0.16993682977699098,-185.23190488964764,0.6057172554559297,1.5641959178719864
2015-09-22,28.35,201112120,28.345,28.545,28.13,28.6195,28.066499999999998,29.176400000000005,,28.543916905081648,28.391470433708697,29.032474437923955,48.866710862254656,-0.046063864059025406,-0.1980096694394544,0.15194580538042898,29.563512357998555,28.066499999999998,26.56948764200144,68.20938108606494,71.93781281625972,-4323537240.0,251716132.0,1.4096614366155556e-07,0.798336088513235,0.9705280028492596,0.27250000000000085,0.8265327215194702,0.0,0.0,0.8265327215194702,positive,0.4183296064535777,0.006895095138322737,-203.77169344102444,0.6134189121365007,1.4409289881488907
2015-09-23,28.58,142713440,28.4075,28.68,28.325,28.515000000000004,28.19875,29.11995,,28.555944603387765,28.409425630498344,29.014730342319094,50.71169055332905,-0.030257391756748575,-0.16445921390291324,0.13420182214616466,29.345555890288495,28.19875,27.051944109711506,70.01880758413948,69.97719382162929,-4180823800.0,238305464.0,2.0026144699476094e-07,0.7666675652129801,3.785746709033125,1.0424999999999969,0.0,0.9136686325073242,0.0,-0.9136686325073242,negative,0.14414894978205367,-0.11866497156165896,-299.8248887760849,0.6636665309164899,-1.0568556144927754
2015-09-24,28.75,200246320,28.3125,28.875,28.0925,28.569,28.265125,29.060850000000002,,28.620629735591844,28.441861284736596,29.004348760267366,52.08775923774226,-0.003967336343205119,-0.13236083839097162,0.1283935020477665,29.37769126207178,28.265125,27.15255873792822,68.37708830548924,68.86842565856455,-3980577480.0,229011402.0,1.4357317527732844e-07,0.7677985084539302,2.158656835746653,0.6075000000000017,0.0,0.9109209179878236,0.0,-0.9109209179878236,negative,-0.038035233815511084,-0.17874327231021153,-inf,0.7085974373853112,-0.9631145975920833
2015-09-25,28.6775,224022200,29.11,29.1725,28.505,28.631999999999998,28.2875,28.99185,,28.639586490394564,28.464303067142637,28.99153116182551,51.42832373231028,0.010892021446249345,-0.10371026642352743,0.11460228786977678,29.414249750388425,28.2875,27.160750249611578,72.05335514377904,70.14975034446927,-4204599680.0,223447468.0,1.2801186668106998e-07,0.760634005495822,0.43779003589878296,0.125,0.6298587322235107,0.0,0.0,0.6298587322235107,positive,0.08793651262919107,-0.08474360803763072,inf,0.7503485291203766,1.1311209157839535
2015-09-28,28.11,207447960,28.4625,28.6425,28.11,28.4935,28.276875,28.905949999999997,,28.463057660263047,28.43055991789096,28.956961312342155,46.4691025367843,-0.02286081243889626,-0.0875403756266012,0.06467956318770494,29.406109115451873,28.276875,27.147640884548128,61.44277439596683,67.29107261507836,-4412047640.0,223204674.0,1.3550386323394068e-07,0.7468381404510545,-2.4889428497094825,-0.7175000000000011,0.0,0.8754392564296722,0.0,-0.8754392564296722,negative,-0.2487274706363678,-0.0775013546148936,-208.36244756002324,0.7413882132901086,-0.9120830208014352
2015-09-29,27.265,292921120,28.2075,28.3775,26.965,28.2765,28.230624999999996,28.7909,,28.063705106842036,28.319554211425157,28.89060988832874,40.24597017871736,-0.11645222573991987,-0.09332274564926495,-0.023129480090654922,29.443011979268736,28.230624999999996,27.018238020731257,40.057019672253524,57.85104973733314,-4704968760.0,226628412.0,9.307966595239019e-08,0.7943872689860147,-6.209150326797385,-1.8049999999999997,,,,-0.8754392564296722,,-0.5891218662261963,-0.08539612988630932,-205.91707183961137,0.750262408252567,-0.9183377228350895
2015-09-30,27.575,265203720,27.5425,27.885,27.1825,28.075499999999998,28.262875,28.688650000000003,,27.90080340456136,28.248644286527522,28.839017343688397,43.2486604591718,-0.16372239598157634,-0.10740267571572723,-0.05631972026584911,29.364403795583836,28.262875,27.161346204416166,25.93669250645995,42.47882885822677,-4439765040.0,224576164.0,1.0397667121713073e-07,0.7878236551336422,-5.248689975088051,-1.5274999999999999,0.9448484182357788,0.0,0.0,0.9448484182357788,positive,-0.21741845607757568,-0.03663475314776103,-203.4125923358986,0.8034109282891949,1.5363389769148736
2015-10-01,27.395,255397880,27.2675,27.405,26.8275,27.8045,28.228375,28.61045,,27.73220226970757,28.16734483066776,28.782389212563363,41.931086657737254,-0.21325062171527875,-0.12857226491563756,-0.0846783567996412,29.39152511391496,28.228375,27.06522488608504,21.335091949744555,29.10960137615268,-4695162920.0,225009808.0,1.0726400704657376e-07,0.7849432972749313,-3.809691011235958,-1.0850000000000009,0.9160065054893494,0.0,0.9015564024448395,0.30533550182978314,neutral,0.025832827885945642,-0.006101202964782721,-133.51943026012106,0.8107267419169872,0.7412755717208835
2015-10-02,27.595,231099760,27.0025,27.7534,26.8875,27.588,28.228499999999997,28.536550000000002,,27.686468179805047,28.112835799175592,28.73582492971774,43.97347421834039,-0.23367016470647073,-0.1495918448738042,-0.08407831983266653,29.391377250616063,28.228499999999997,27.06562274938393,27.81515013060104,25.028978195601848,-4464063160.0,225936278.0,1.1940730704350362e-07,0.7907260993173094,-2.706037902159548,-0.7675000000000018,0.894041121006012,0.0,0.0,0.894041121006012,positive,0.0786693056424459,0.08330290913581848,41.94311760192504,0.8593142405853477,1.3988570144335983
2015-10-05,27.695,208132400,27.47,27.8424,27.2675,27.505000000000003,28.247374999999998,28.467950000000002,,27.68931211987003,28.07304191353982,28.695008265807243,45.01481961015991,-0.23902826631260154,-0.16747912916156368,-0.07154913715103786,29.36173521442816,28.247374999999998,27.133014785571838,31.139337609595895,26.763193229980498,-4255930760.0,226362006.0,1.3306433789261066e-07,0.7753095027358042,-3.8451523305268576,-1.1074999999999982,,,,0.894041121006012,,0.43256538112958276,0.09191895524660745,-202.1248606844756,0.8677768431416405,1.2598005099640497
2015-10-06,27.8275,194808800,27.6575,27.935,27.4413,27.617499999999996,28.234875,28.41065,,27.73537474658002,28.049656969393173,28.6609883338148,46.435443717665315,-0.2299324397497351,-0.179969791279198,-0.04996264847053711,29.362111083303038,28.234875,27.10763891669696,37.45557924662401,32.13668899560698,-4061121960.0,225200986.0,1.4284518974502178e-07,0.755193997119314,-1.8430335097001793,-0.5225000000000009,0.0,0.0,0.6011363863945007,0.0,neutral,0.6076532324155173,0.009265683094660438,-100.0,0.828506415196623,-0.011388871417938906
2015-10-07,27.695,186871080,27.935,27.9425,27.3525,27.6415,28.24275,28.347649999999998,,27.721916497720017,28.015880115165253,28.62310643837108,45.17840373482233,-0.23075556777313722,-0.19012694657798584,-0.04062862119515137,29.352452550236045,28.24275,27.133047449763957,38.87704335465531,35.8239867369584,-4247993040.0,217592984.0,1.4820377770599924e-07,0.743394131137317,-3.0965710286913857,-0.884999999999998,,,,0.0,,0.41868354876836145,0.10063254634539284,-100.0,0.7632245180928346,0.012786472160912356
2015-10-08,27.375,246989040,27.5475,27.5475,27.0525,27.6375,28.204375,28.2802,,27.60627766514668,27.954843913720943,28.574161087846726,42.20673731597378,-0.254297841093198,-0.2029611254810283,-0.05133671561216968,29.376610977736725,28.204375,27.032139022263273,34.32835820895523,36.88699360341152,-4494982080.0,217382282.0,1.1083487753140787e-07,0.7361872403165012,-4.782608695652174,-1.375,0.0,0.0,0.8764942288398743,0.0,neutral,0.3576164484024048,0.19172463814417523,-100.0,0.6787663475796043,-0.009251688517547076
2015-10-09,28.03,210882480,27.5,28.07,27.3725,27.7245,28.178250000000002,28.22895,,27.747518443431122,27.96200163622371,28.55282143734293,49.52519887395589,-0.21759394878164073,-0.2058876901411508,-0.011706258640489936,29.341542847910784,28.178250000000002,27.01495715208922,37.20682302771856,36.80407486377637,-4284099600.0,217967656.0,1.3291763260750726e-07,0.7334238064872125,-2.257867666288893,-0.6474999999999973,0.0,0.5243498086929321,0.0,-0.5243498086929321,negative,0.07393826246261596,0.07630378405253094,-158.64940620437147,0.6939496607491632,-0.7343782002625263
2015-10-12,27.9,121547320,28.1825,28.1875,27.86,27.765499999999996,28.131874999999997,28.18045,,27.79834562895408,27.95609671848812,28.52722059666282,48.2200590063134,-0.19672800524659095,-0.20405575316223884,0.007327747915647886,29.261400204455562,28.131874999999997,27.002349795544433,40.120824449182656,37.21866856195215,-4405646920.0,212389108.0,2.295402317385525e-07,0.7044286689699112,-0.7470651013874097,-0.21000000000000085,,,,-0.5243498086929321,,-0.20973992347717285,0.11141272882620494,-158.64940620437147,0.647794439980378,-0.790812004401874
2015-10-13,27.9475,131883160,27.705,28.1125,27.67,27.789499999999997,28.07575,28.1472,,27.848063752636058,27.955277983394012,28.50448645561722,48.751490160438514,-0.17434895540862172,-0.19811439361151545,0.02376543820289373,29.12169944906548,28.07575,27.029800550934517,48.25870646766171,41.862117981520974,-4273763760.0,210339596.0,2.119110582427658e-07,0.6857191308613665,2.5032092426187456,0.682500000000001,0.8875095248222351,0.0,0.0,0.8875095248222351,positive,-0.03223801851272583,0.2877076069513957,inf,0.5863625427294678,1.1517668960524796
2015-10-14,27.5525,177736880,27.8225,27.88,27.39,27.761000000000003,27.998250000000002,28.12505,,27.749542501757375,27.916918175451727,28.467153653436153,44.64780753033086,-0.18633860063063068,-0.1957592350153385,0.009420634384707832,28.95423130211861,27.998250000000002,27.042268697881394,41.47121535181234,43.28358208955223,-4451500640.0,211810296.0,1.5501847450005873e-07,0.6765604635715767,-0.08159564823209738,-0.022500000000000853,,,,0.8875095248222351,,0.1452638864517212,0.2819737176100413,inf,0.5794622798194272,1.0909444366771017
2015-10-15,27.965,150488800,27.7325,28.025,27.6225,27.879,27.972500000000004,28.10735,,27.82136166783825,27.921497396837278,28.447461353301403,49.43466302629323,-0.16070269759225297,-0.1887479275307214,0.02804522993846842,28.902581985633738,27.972500000000004,27.04241801436627,47.11673822935696,45.61555334961034,-4301011840.0,206592268.0,1.858277825326536e-07,0.6619844827633345,2.0806716554115727,0.5700000000000003,,,,0.8875095248222351,,0.32276579141616824,0.3401911199092865,inf,0.6104846876914208,0.9996452081325058
2015-10-16,27.76,155179720,27.945,28.0,27.6325,27.825,27.942375,28.0869,,27.800907778558837,27.906116692376585,28.420502084544488,47.24784769092768,-0.15513949495430168,-0.18202624101543746,0.02688674606113578,28.85890851684507,27.942375,27.025841483154927,51.250103660266916,46.612685747145406,-4456191560.0,199553054.0,1.788893548718866e-07,0.6409495640721312,0.59793440840733,0.1650000000000027,0.0,0.0,0.703792929649353,0.0,neutral,0.42763575315475466,0.2507870078086853,-100.0,0.5853083904040624,-0.23177502417011672
2015-10-19,27.9325,118895000,27.7,27.9375,27.5275,27.8315,27.898874999999997,28.067949999999996,,27.84477185237256,27.90862938834072,28.401364747895684,49.2810055027369,-0.13525220519573722,-0.1726714338514974,0.037419228655760195,28.726232956086957,27.898874999999997,27.071517043913037,68.02782221037359,55.46488803333249,-4337296560.0,196178960.0,2.349341856259725e-07,0.6244529388624304,0.8575555154360018,0.2375000000000007,,,,0.0,,0.5325057148933411,0.16138289570808412,-100.0,0.5428792093430007,-0.17954746823061818
2015-10-20,28.4425,195716800,27.835,28.5425,27.705,27.930500000000002,27.9035,28.038200000000003,,28.044014568248375,27.959474208498747,28.402977895037033,54.824682059045195,-0.0774458989154283,-0.1536263268642836,0.0761804279488553,28.741854638563176,27.9035,27.065145361436826,78.52679551083106,65.93490712715719,-4141579760.0,195909194.0,1.4532477538974682e-07,0.6396707811972969,2.2100440212020427,0.6149999999999984,0.9321120977401732,0.0,0.0,0.9321120977401732,positive,0.5414262294769288,0.25459410548210143,5.0255880833359905,0.5900617944093718,1.1249991707602363
2015-10-21,28.44,169107520,28.5,28.895,28.425,28.107999999999997,27.896499999999996,28.03955,,28.176009712165587,28.005238569594106,28.404429742290482,54.79306602670411,-0.03147291366543925,-0.12919564422451474,0.09772273055907549,28.71422764414589,27.896499999999996,27.078772355854102,84.25136332775418,76.9353270163196,-4310687280.0,197228898.0,1.6817702725461292e-07,0.6275512953960598,2.690016248420296,0.745000000000001,,,,0.9321120977401732,,0.5503467440605163,0.3478053152561188,5.0255880833359905,0.6183207964592748,1.0291762137569942
2015-10-22,28.875,165722640,28.5825,28.875,28.525,28.29,27.902749999999997,28.04085,,28.409006474777062,28.088072991537523,28.422883477886934,59.20172932635541,0.03960532735566957,-0.09543544990847788,0.13504077726414745,28.747925869272418,27.902749999999997,27.057574130727577,90.13953610025528,84.30589831294684,-4144964640.0,195502714.0,1.7423690571185686e-07,0.6137974793907575,5.47945205479452,1.5,,,,0.9321120977401732,,0.5592672586441039,0.4410165250301361,5.0255880833359905,0.6302070249324062,0.9470472744016006
